customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
CUST_00453,62,7,190609.31,3,1,3,7,Potential Loyalists
CUST_00454,130,14,231637.91,1,5,4,10,Loyal Customers
CUST_00455,9,5,69581.23,5,1,1,7,Promising
CUST_00456,6,11,397681.04,5,3,5,13,Champions
CUST_00457,32,9,471176.32,4,2,5,11,Loyal Customers
CUST_00458,53,8,50926.71,3,2,1,6,Potential Loyalists
CUST_00459,117,16,548335.62,2,5,5,12,Loyal Customers
CUST_00460,63,18,741323.24,3,5,5,13,Champions
CUST_00461,16,8,259326.57,5,2,4,11,Loyal Customers
CUST_00462,3,11,537470.63,5,3,5,13,Champions
CUST_00463,82,12,136787.75999999998,2,4,2,8,At Risk
CUST_00464,394,4,151547.47,1,1,2,4,Lost
CUST_00465,5,13,427962.89,5,5,5,15,Champions
CUST_00466,3,16,304549.59,5,5,4,14,Champions
CUST_00467,114,8,37328.630000000005,2,2,1,5,Lost
CUST_00468,64,11,360833.72,3,3,5,11,Loyal Customers
CUST_00469,113,11,102638.59999999999,2,3,2,7,Potential Loyalists
CUST_00470,1,11,144355.62,5,3,2,10,Loyal Customers
CUST_00471,98,6,79876.92,2,1,1,4,Lost
CUST_00472,1,10,315059.42,5,3,4,12,Loyal Customers
CUST_00473,71,10,158300.97,2,3,2,7,Potential Loyalists
CUST_00474,6,6,100823.7,5,1,2,8,Promising
CUST_00475,32,9,330234.56,4,2,4,10,Loyal Customers
CUST_00476,118,6,56375.759999999995,2,1,1,4,Lost
CUST_00477,16,8,219040.31,5,2,3,10,Loyal Customers
CUST_00478,13,10,265953.87,5,3,4,12,Loyal Customers
CUST_00479,84,7,120866.28,2,1,2,5,Lost
CUST_00480,8,13,362137.48,5,5,5,15,Champions
CUST_00481,153,6,61443.600000000006,1,1,1,3,Lost
CUST_00482,164,12,132215.09,1,4,2,7,At Risk
CUST_00483,57,13,463053.5,3,5,5,13,Champions
CUST_00484,53,8,68618.26,3,2,1,6,Potential Loyalists
CUST_00485,36,5,71130.34999999999,4,1,1,6,Promising
CUST_00486,20,9,72492.66,4,2,1,7,Promising
CUST_00487,30,12,137297.62,4,4,2,10,Loyal Customers
CUST_00488,23,11,196570.81,4,3,3,10,Loyal Customers
CUST_00489,32,15,98887.88,4,5,1,10,Loyal Customers
CUST_00490,141,9,188328.31,1,2,3,6,Lost
CUST_00491,119,13,284888.75,2,5,4,11,Loyal Customers
CUST_00492,49,7,37338.450000000004,3,1,1,5,Potential Loyalists
CUST_00493,7,11,425107.14,5,3,5,13,Champions
CUST_00494,95,12,139360.37,2,4,2,8,At Risk
CUST_00495,9,17,466172.01,5,5,5,15,Champions
CUST_00496,98,9,257714.17999999996,2,2,4,8,Lost
CUST_00497,141,9,108592.5,1,2,2,5,Lost
CUST_00498,2,15,270701.82,5,5,4,14,Champions
CUST_00499,155,11,84366.98,1,3,1,5,Potential Loyalists
CUST_00500,27,13,275126.66000000003,4,5,4,13,Champions
CUST_00501,318,4,119946.98999999999,1,1,2,4,Lost
CUST_00502,32,9,280808.16000000003,4,2,4,10,Loyal Customers
CUST_00503,16,11,203548.21,5,3,3,11,Loyal Customers
CUST_00504,86,10,79812.99,2,3,1,6,Potential Loyalists
CUST_00505,132,8,190180.47999999998,1,2,3,6,Lost
CUST_00506,132,8,209186.69,1,2,3,6,Lost
CUST_00507,35,11,204716.15999999997,4,3,3,10,Loyal Customers
CUST_00508,5,17,379169.22,5,5,5,15,Champions
CUST_00509,48,10,215519.5,3,3,3,9,Potential Loyalists
CUST_00510,321,12,323519.16,1,4,4,9,At Risk
CUST_00511,19,7,226038.21,4,1,3,8,Promising
CUST_00512,146,10,257817.25,1,3,4,8,Potential Loyalists
CUST_00513,109,11,252260.58,2,3,4,9,Potential Loyalists
CUST_00514,34,11,368071.92,4,3,5,12,Loyal Customers
CUST_00515,57,12,165716.0,3,4,3,10,Loyal Customers
CUST_00516,4,6,183100.53,5,1,3,9,Promising
CUST_00517,70,15,231975.28999999998,2,5,4,11,Loyal Customers
CUST_00518,12,13,264971.99,5,5,4,14,Champions
CUST_00519,22,14,277808.39,4,5,4,13,Champions
CUST_00520,145,7,100432.34000000001,1,1,2,4,Lost
CUST_00521,95,15,96596.93,2,5,1,8,At Risk
CUST_00522,86,11,113550.17,2,3,2,7,Potential Loyalists
CUST_00523,5,4,24615.51,5,1,1,7,Promising
CUST_00524,119,14,290025.71,2,5,4,11,Loyal Customers
CUST_00525,15,10,268947.88,5,3,4,12,Loyal Customers
CUST_00526,57,9,218067.88,3,2,3,8,Potential Loyalists
CUST_00527,21,16,400932.91000000003,4,5,5,14,Champions
CUST_00528,8,13,462446.37,5,5,5,15,Champions
CUST_00529,35,15,408744.31,4,5,5,14,Champions
CUST_00530,515,1,2621.5,1,1,1,3,Lost
CUST_00531,193,10,244287.46,1,3,4,8,Potential Loyalists
CUST_00532,21,14,257768.15,4,5,4,13,Champions
CUST_00533,63,9,227428.3,3,2,3,8,Potential Loyalists
CUST_00534,40,11,198102.11,3,3,3,9,Potential Loyalists
CUST_00535,83,9,87483.07,2,2,1,5,Lost
CUST_00536,128,7,227976.21000000002,1,1,3,5,Lost
CUST_00537,42,10,109040.88,3,3,2,8,Potential Loyalists
CUST_00538,150,9,318129.55,1,2,4,7,Lost
CUST_00539,34,8,112901.04,4,2,2,8,Promising
CUST_00540,57,9,79409.03,3,2,1,6,Potential Loyalists
CUST_00541,183,12,94894.31999999999,1,4,1,6,At Risk
CUST_00542,3,7,81167.43000000001,5,1,1,7,Promising
CUST_00543,52,11,103117.79,3,3,2,8,Potential Loyalists
CUST_00544,118,5,62236.34,2,1,1,4,Lost
CUST_00545,58,6,37024.08,3,1,1,5,Potential Loyalists
CUST_00546,108,13,58119.189999999995,2,5,1,8,At Risk
CUST_00547,55,11,115616.82,3,3,2,8,Potential Loyalists
CUST_00548,47,10,480801.53,3,3,5,11,Loyal Customers
CUST_00549,32,11,182082.63,4,3,3,10,Loyal Customers
CUST_00550,37,10,131632.06,4,3,2,9,Potential Loyalists
CUST_00551,39,18,350919.10000000003,3,5,5,13,Champions
CUST_00552,37,11,245615.03,4,3,4,11,Loyal Customers
CUST_00553,32,12,236218.53999999998,4,4,4,12,Loyal Customers
CUST_00554,75,10,133893.9,2,3,2,7,Potential Loyalists
CUST_00555,142,10,178431.36,1,3,3,7,Potential Loyalists
CUST_00556,60,10,126299.29000000001,3,3,2,8,Potential Loyalists
CUST_00557,118,9,115004.46,2,2,2,6,Lost
CUST_00558,14,7,172041.57,5,1,3,9,Promising
CUST_00559,12,8,150518.58,5,2,2,9,Promising
CUST_00560,30,9,225744.88,4,2,3,9,Promising
CUST_00561,80,15,459132.75,2,5,5,12,Loyal Customers
CUST_00562,90,10,130721.98,2,3,2,7,Potential Loyalists
CUST_00563,100,12,262935.88,2,4,4,10,Loyal Customers
CUST_00564,12,10,329222.83,5,3,4,12,Loyal Customers
CUST_00565,5,12,327658.93,5,4,4,13,Champions
CUST_00566,183,6,59810.0,1,1,1,3,Lost
CUST_00567,6,9,111093.26999999999,5,2,2,9,Promising
CUST_00568,43,13,340180.51,3,5,5,13,Champions
CUST_00569,249,8,151541.41,1,2,2,5,Lost
CUST_00570,34,6,71082.72,4,1,1,6,Promising
CUST_00571,160,8,30236.15,1,2,1,4,Lost
CUST_00572,268,12,360485.22000000003,1,4,5,10,Loyal Customers
CUST_00573,17,9,555086.58,5,2,5,12,Loyal Customers
CUST_00574,17,10,352343.24,5,3,5,13,Champions
CUST_00575,5,11,144148.63,5,3,2,10,Loyal Customers
CUST_00576,169,6,153208.82,1,1,2,4,Lost
CUST_00577,186,8,209688.23,1,2,3,6,Lost
CUST_00578,10,7,30053.21,5,1,1,7,Promising
CUST_00579,86,9,164316.09,2,2,3,7,Lost
CUST_00580,62,12,599431.14,3,4,5,12,Loyal Customers
CUST_00581,105,15,259407.15,2,5,4,11,Loyal Customers
CUST_00582,44,12,98100.3,3,4,1,8,Potential Loyalists
CUST_00583,93,4,24524.149999999998,2,1,1,4,Lost
CUST_00584,49,13,343482.61,3,5,5,13,Champions
CUST_00585,28,12,164680.85,4,4,3,11,Loyal Customers
CUST_00586,41,15,573409.79,3,5,5,13,Champions
CUST_00587,69,9,149521.71,2,2,2,6,Lost
CUST_00588,75,9,417791.02999999997,2,2,5,9,Lost
CUST_00589,58,11,239723.02000000002,3,3,4,10,Loyal Customers
CUST_00590,245,10,145125.63,1,3,2,6,Potential Loyalists
CUST_00591,18,7,141283.64,4,1,2,7,Promising
CUST_00592,30,9,439936.06,4,2,5,11,Loyal Customers
CUST_00593,115,8,128625.37,2,2,2,6,Lost
CUST_00594,14,5,204150.43,5,1,3,9,Promising
CUST_00595,58,8,121129.11,3,2,2,7,Potential Loyalists
CUST_00596,28,14,268791.25,4,5,4,13,Champions
CUST_00597,134,13,536947.61,1,5,5,11,Loyal Customers
CUST_00598,4,17,454667.92,5,5,5,15,Champions
CUST_00599,25,9,176829.27,4,2,3,9,Promising
CUST_00600,285,10,292915.18,1,3,4,8,Potential Loyalists
CUST_00601,140,8,66544.81,1,2,1,4,Lost
CUST_00602,47,7,24211.9,3,1,1,5,Potential Loyalists
CUST_00603,17,10,117800.70999999999,5,3,2,10,Loyal Customers
CUST_00604,68,10,226497.06,2,3,3,8,Potential Loyalists
CUST_00605,144,11,424863.34,1,3,5,9,Potential Loyalists
CUST_00606,26,8,344670.55,4,2,5,11,Loyal Customers
CUST_00607,68,11,67231.48,2,3,1,6,Potential Loyalists
CUST_00608,45,12,387632.89,3,4,5,12,Loyal Customers
CUST_00609,3,18,367944.27,5,5,5,15,Champions
CUST_00610,42,17,407909.51,3,5,5,13,Champions
CUST_00611,30,9,51698.79,4,2,1,7,Promising
CUST_00612,23,8,99028.3,4,2,1,7,Promising
CUST_00613,86,10,109022.0,2,3,2,7,Potential Loyalists
CUST_00614,5,13,445923.25,5,5,5,15,Champions
CUST_00615,134,8,237238.99,1,2,4,7,Lost
CUST_00616,107,12,505913.45,2,4,5,11,Loyal Customers
CUST_00617,12,7,340185.64999999997,5,1,5,11,Loyal Customers
CUST_00618,8,14,108422.04999999999,5,5,2,12,Loyal Customers
CUST_00619,13,9,561449.99,5,2,5,12,Loyal Customers
CUST_00620,60,8,206724.9,3,2,3,8,Potential Loyalists
CUST_00621,9,10,198251.93,5,3,3,11,Loyal Customers
CUST_00622,27,9,87517.3,4,2,1,7,Promising
CUST_00623,124,10,199999.72,1,3,3,7,Potential Loyalists
CUST_00624,34,5,86260.93,4,1,1,6,Promising
CUST_00625,174,6,64370.009999999995,1,1,1,3,Lost
CUST_00626,124,18,584751.71,1,5,5,11,Loyal Customers
CUST_00627,310,6,109661.07,1,1,2,4,Lost
CUST_00628,68,7,63877.16,2,1,1,4,Lost
CUST_00629,33,12,158450.79,4,4,2,10,Loyal Customers
CUST_00630,42,11,92729.9,3,3,1,7,Potential Loyalists
CUST_00631,47,11,232387.93,3,4,4,11,Loyal Customers
CUST_00632,185,10,242103.67999999996,1,3,4,8,Potential Loyalists
CUST_00633,18,8,62490.33,4,2,1,7,Promising
CUST_00634,167,11,387512.94,1,4,5,10,Loyal Customers
CUST_00635,9,7,121262.71,5,1,2,8,Promising
CUST_00636,43,12,208850.85,3,4,3,10,Loyal Customers
CUST_00637,217,6,111792.35,1,1,2,4,Lost
CUST_00638,10,11,63379.94,5,4,1,10,Loyal Customers
CUST_00639,102,11,284149.2,2,4,4,10,Loyal Customers
CUST_00640,30,10,306113.26,4,3,4,11,Loyal Customers
CUST_00641,3,14,401383.08,5,5,5,15,Champions
CUST_00642,147,6,130597.53,1,1,2,4,Lost
CUST_00643,35,16,191798.36000000002,4,5,3,12,Loyal Customers
CUST_00644,67,13,208016.84999999998,3,5,3,11,Loyal Customers
CUST_00645,7,7,255935.54,5,1,4,10,Loyal Customers
CUST_00646,146,10,248018.01,1,3,4,8,Potential Loyalists
CUST_00647,100,11,108955.5,2,4,2,8,At Risk
CUST_00648,88,10,105212.14,2,3,2,7,Potential Loyalists
CUST_00649,7,7,154019.74,5,1,2,8,Promising
CUST_00650,33,14,300742.4,4,5,4,13,Champions
CUST_00651,9,15,296663.86,5,5,4,14,Champions
CUST_00652,14,11,257185.59,5,4,4,13,Champions
CUST_00653,106,16,245784.46,2,5,4,11,Loyal Customers
CUST_00654,39,10,322211.53,3,3,4,10,Loyal Customers
CUST_00655,44,10,313975.23000000004,3,3,4,10,Loyal Customers
CUST_00656,78,16,223726.56,2,5,3,10,Loyal Customers
CUST_00657,187,5,97516.96,1,1,1,3,Lost
CUST_00658,23,15,231109.46,4,5,3,12,Loyal Customers
CUST_00659,11,12,195160.53,5,4,3,12,Loyal Customers
CUST_00660,19,8,90244.09,4,2,1,7,Promising
CUST_00661,10,12,349577.39,5,4,5,14,Champions
CUST_00662,33,14,161396.09,4,5,3,12,Loyal Customers
CUST_00663,2,10,149930.04,5,3,2,10,Loyal Customers
CUST_00664,41,7,39353.26,3,1,1,5,Potential Loyalists
CUST_00665,50,11,233638.13,3,4,4,11,Loyal Customers
CUST_00666,151,7,137390.18000000002,1,1,2,4,Lost
CUST_00667,424,5,50958.62,1,1,1,3,Lost
CUST_00668,126,4,20943.170000000002,1,1,1,3,Lost
CUST_00669,7,9,76474.8,5,2,1,8,Promising
CUST_00670,313,8,192231.84,1,2,3,6,Lost
CUST_00671,7,12,77609.55,5,4,1,10,Loyal Customers
CUST_00672,148,13,247252.84,1,5,4,10,Loyal Customers
CUST_00673,85,16,727245.69,2,5,5,12,Loyal Customers
CUST_00674,82,13,375986.62,2,5,5,12,Loyal Customers
CUST_00675,125,6,56741.520000000004,1,1,1,3,Lost
CUST_00676,5,11,71517.81,5,4,1,10,Loyal Customers
CUST_00677,217,13,163333.98,1,5,3,9,At Risk
CUST_00678,34,9,61357.119999999995,4,2,1,7,Promising
CUST_00679,119,8,192047.11,2,2,3,7,Lost
CUST_00680,21,13,117518.49,4,5,2,11,Loyal Customers
CUST_00681,38,8,64530.799999999996,4,2,1,7,Promising
CUST_00682,16,9,192503.81,5,2,3,10,Loyal Customers
CUST_00683,4,13,107491.87,5,5,2,12,Loyal Customers
CUST_00684,111,8,227393.97999999998,2,2,3,7,Lost
CUST_00685,358,9,230806.15000000002,1,2,3,6,Lost
CUST_00686,13,16,194233.56,5,5,3,13,Champions
CUST_00687,93,12,280849.06,2,4,4,10,Loyal Customers
CUST_00688,48,9,278381.83,3,2,4,9,Potential Loyalists
CUST_00689,105,9,351849.95,2,2,5,9,Lost
CUST_00690,5,8,179207.0,5,2,3,10,Loyal Customers
CUST_00691,11,16,527083.59,5,5,5,15,Champions
CUST_00692,7,8,307407.2,5,2,4,11,Loyal Customers
CUST_00693,114,16,420872.09,2,5,5,12,Loyal Customers
CUST_00694,41,7,386581.53,3,1,5,9,Potential Loyalists
CUST_00695,22,10,274289.09,4,3,4,11,Loyal Customers
CUST_00696,68,8,139727.8,2,2,2,6,Lost
CUST_00697,7,10,331091.6,5,3,4,12,Loyal Customers
CUST_00698,153,8,93590.69,1,2,1,4,Lost
CUST_00699,32,7,287094.54,4,1,4,9,Promising
CUST_00700,9,16,223366.6,5,5,3,13,Champions
CUST_00701,258,3,166992.63,1,1,3,5,Lost
CUST_00702,160,8,138496.78,1,2,2,5,Lost
CUST_00703,23,11,62951.65,4,4,1,9,Potential Loyalists
CUST_00704,355,8,85133.08,1,2,1,4,Lost
CUST_00705,142,7,193005.44,1,1,3,5,Lost
CUST_00706,23,7,427229.42,4,1,5,10,Loyal Customers
CUST_00707,43,12,152768.66,3,4,2,9,Potential Loyalists
CUST_00708,38,8,233420.51,4,2,4,10,Loyal Customers
CUST_00709,95,10,70389.57,2,3,1,6,Potential Loyalists
CUST_00710,61,13,540169.96,3,5,5,13,Champions
CUST_00711,9,8,98358.53,5,2,1,8,Promising
CUST_00712,10,11,233930.23,5,4,4,13,Champions
CUST_00713,7,10,217871.42,5,3,3,11,Loyal Customers
CUST_00714,123,15,296400.69,1,5,4,10,Loyal Customers
CUST_00715,60,16,272360.33,3,5,4,12,Loyal Customers
CUST_00716,9,12,282083.07,5,4,4,13,Champions
CUST_00717,24,9,602868.36,4,2,5,11,Loyal Customers
CUST_00718,232,8,165801.17,1,2,3,6,Lost
CUST_00719,18,17,332907.78,4,5,5,14,Champions
CUST_00720,18,9,86101.67,4,2,1,7,Promising
CUST_00721,49,6,245770.49,3,1,4,8,Potential Loyalists
CUST_00722,14,8,61780.77,5,2,1,8,Promising
CUST_00723,11,12,108591.28,5,4,2,11,Loyal Customers
CUST_00724,210,5,17477.97,1,1,1,3,Lost
CUST_00725,95,11,262449.05,2,4,4,10,Loyal Customers
CUST_00726,5,12,607643.65,5,4,5,14,Champions
CUST_00727,5,9,146409.19,5,2,2,9,Promising
CUST_00728,454,4,20065.35,1,1,1,3,Lost
CUST_00729,27,12,257443.24999999997,4,4,4,12,Loyal Customers
CUST_00730,16,7,44576.36,5,1,1,7,Promising
CUST_00731,117,9,198975.62,2,2,3,7,Lost
CUST_00732,91,11,271413.68,2,4,4,10,Loyal Customers
CUST_00733,63,11,55919.04,3,4,1,8,Potential Loyalists
CUST_00734,185,9,162741.6,1,2,3,6,Lost
CUST_00735,196,10,345573.49,1,3,5,9,Potential Loyalists
CUST_00736,54,16,339735.87,3,5,5,13,Champions
CUST_00737,19,4,36425.5,4,1,1,6,Promising
CUST_00738,2,16,247742.99000000002,5,5,4,14,Champions
CUST_00739,185,13,532528.74,1,5,5,11,Loyal Customers
CUST_00740,1,8,418873.62,5,2,5,12,Loyal Customers
CUST_00741,22,12,181376.71000000002,4,4,3,11,Loyal Customers
CUST_00742,50,10,178144.55,3,3,3,9,Potential Loyalists
CUST_00743,84,8,153401.02000000002,2,2,2,6,Lost
CUST_00744,205,10,311671.58,1,3,4,8,Potential Loyalists
CUST_00745,21,17,363273.1,4,5,5,14,Champions
CUST_00746,92,7,72944.35,2,1,1,4,Lost
CUST_00747,22,17,546091.16,4,5,5,14,Champions
CUST_00748,10,9,200187.03999999998,5,2,3,10,Loyal Customers
CUST_00749,28,7,45390.15,4,1,1,6,Promising
CUST_00750,126,5,29784.480000000003,1,1,1,3,Lost
CUST_00751,52,6,20462.66,3,1,1,5,Potential Loyalists
CUST_00752,46,4,291863.16000000003,3,1,4,8,Potential Loyalists
CUST_00753,18,6,49177.59,4,1,1,6,Promising
CUST_00754,103,6,30545.260000000002,2,1,1,4,Lost
CUST_00755,194,6,98080.95999999999,1,1,1,3,Lost
CUST_00756,85,9,291916.48,2,2,4,8,Lost
CUST_00757,112,5,307670.41000000003,2,1,4,7,Lost
CUST_00758,52,13,277732.6,3,5,4,12,Loyal Customers
CUST_00759,149,8,135444.12,1,2,2,5,Lost
CUST_00760,37,8,128925.56,4,2,2,8,Promising
CUST_00761,67,13,291424.59,3,5,4,12,Loyal Customers
CUST_00762,30,16,171023.95,4,5,3,12,Loyal Customers
CUST_00763,32,7,137715.5,4,1,2,7,Promising
CUST_00764,237,12,263261.5,1,4,4,9,At Risk
CUST_00765,10,11,480843.47000000003,5,4,5,14,Champions
CUST_00766,25,7,190127.64,4,1,3,8,Promising
CUST_00767,153,10,70903.89,1,3,1,5,Potential Loyalists
CUST_00768,210,2,4943.44,1,1,1,3,Lost
CUST_00769,20,11,132660.44,4,4,2,10,Loyal Customers
CUST_00770,83,13,344964.27,2,5,5,12,Loyal Customers
CUST_00771,10,10,295720.58,5,3,4,12,Loyal Customers
CUST_00772,205,5,150440.16,1,1,2,4,Lost
CUST_00773,217,11,611425.98,1,4,5,10,Loyal Customers
CUST_00774,4,6,332673.45,5,1,5,11,Loyal Customers
CUST_00775,39,10,103898.70999999999,3,3,2,8,Potential Loyalists
CUST_00776,18,15,223861.56,4,5,3,12,Loyal Customers
CUST_00777,115,10,53268.32,2,3,1,6,Potential Loyalists
CUST_00778,61,12,328663.67,3,4,4,11,Loyal Customers
CUST_00779,172,11,114825.53,1,4,2,7,At Risk
CUST_00780,2,12,238307.94,5,4,4,13,Champions
CUST_00781,11,8,167355.0,5,2,3,10,Loyal Customers
CUST_00782,5,8,199735.99,5,2,3,10,Loyal Customers
CUST_00783,97,9,91234.41,2,2,1,5,Lost
CUST_00784,5,11,391844.58,5,4,5,14,Champions
CUST_00785,15,12,444267.23,5,4,5,14,Champions
CUST_00786,27,14,421447.31,4,5,5,14,Champions
CUST_00787,3,12,405864.95,5,4,5,14,Champions
CUST_00788,77,8,222790.93,2,2,3,7,Lost
CUST_00789,24,11,159507.12,4,4,3,11,Loyal Customers
CUST_00790,59,9,145708.32,3,2,2,7,Potential Loyalists
CUST_00791,16,13,244294.43,5,5,4,14,Champions
CUST_00792,10,12,394983.22,5,4,5,14,Champions
CUST_00793,32,8,401033.61,4,2,5,11,Loyal Customers
CUST_00794,96,13,709640.34,2,5,5,12,Loyal Customers
CUST_00795,45,11,46436.49,3,4,1,8,Potential Loyalists
CUST_00796,34,13,300454.07,4,5,4,13,Champions
CUST_00797,5,13,320472.53,5,5,4,14,Champions
CUST_00798,20,15,275591.74,4,5,4,13,Champions
CUST_00799,88,13,208812.76,2,5,3,10,Loyal Customers
CUST_00800,95,13,212973.86,2,5,3,10,Loyal Customers
CUST_00801,16,13,461826.27999999997,5,5,5,15,Champions
CUST_00802,88,11,135699.82,2,4,2,8,At Risk
CUST_00803,184,10,166839.8,1,3,3,7,Potential Loyalists
CUST_00804,119,6,320525.07,2,1,4,7,Lost
CUST_00805,88,12,145548.58000000002,2,4,2,8,At Risk
CUST_00806,38,13,389310.93,4,5,5,14,Champions
CUST_00807,87,11,108062.54,2,4,2,8,At Risk
CUST_00808,40,12,167237.42,3,4,3,10,Loyal Customers
CUST_00809,121,11,59934.0,1,4,1,6,At Risk
CUST_00810,64,8,75704.44,3,2,1,6,Potential Loyalists
CUST_00811,128,8,193075.66,1,2,3,6,Lost
CUST_00812,1,14,149367.4,5,5,2,12,Loyal Customers
CUST_00813,41,8,105079.31,3,2,2,7,Potential Loyalists
CUST_00814,24,9,133671.62,4,2,2,8,Promising
CUST_00815,13,18,769380.75,5,5,5,15,Champions
CUST_00816,89,10,250588.92,2,3,4,9,Potential Loyalists
CUST_00817,36,11,143993.58000000002,4,4,2,10,Loyal Customers
CUST_00818,196,12,116075.95999999999,1,4,2,7,At Risk
CUST_00819,14,10,33681.91,5,3,1,9,Potential Loyalists
CUST_00820,20,8,227744.91999999998,4,2,3,9,Promising
CUST_00821,29,12,361946.76,4,4,5,13,Champions
CUST_00822,35,9,346564.74,4,2,5,11,Loyal Customers
CUST_00823,53,12,237993.02,3,4,4,11,Loyal Customers
CUST_00824,192,12,339919.56,1,4,5,10,Loyal Customers
CUST_00825,8,12,302914.45999999996,5,4,4,13,Champions
CUST_00826,21,9,283523.2,4,2,4,10,Loyal Customers
CUST_00827,52,13,238191.67,3,5,4,12,Loyal Customers
CUST_00828,148,7,270009.35,1,1,4,6,Lost
CUST_00829,8,12,217969.02,5,4,3,12,Loyal Customers
CUST_00830,23,7,220029.71,4,1,3,8,Promising
CUST_00831,73,13,71216.63,2,5,1,8,At Risk
CUST_00832,67,9,379028.01,3,2,5,10,Loyal Customers
CUST_00833,101,15,202230.85,2,5,3,10,Loyal Customers
CUST_00834,129,9,167946.41,1,2,3,6,Lost
CUST_00835,1,8,176854.31,5,2,3,10,Loyal Customers
CUST_00836,5,8,85338.48,5,2,1,8,Promising
CUST_00837,87,13,442609.22,2,5,5,12,Loyal Customers
CUST_00838,10,15,369750.48,5,5,5,15,Champions
CUST_00839,39,11,78922.22,3,4,1,8,Potential Loyalists
CUST_00840,14,10,75830.81999999999,5,3,1,9,Potential Loyalists
CUST_00841,33,11,195384.6,4,4,3,11,Loyal Customers
CUST_00842,63,9,151738.06,3,2,2,7,Potential Loyalists
CUST_00843,109,11,179949.38,2,4,3,9,At Risk
CUST_00844,19,13,180813.50000000003,4,5,3,12,Loyal Customers
CUST_00845,14,12,355462.47000000003,5,4,5,14,Champions
CUST_00846,74,13,488262.33,2,5,5,12,Loyal Customers
CUST_00847,152,11,183292.04,1,4,3,8,At Risk
CUST_00848,178,12,162631.37,1,4,3,8,At Risk
CUST_00849,34,11,335337.63,4,4,5,13,Champions
CUST_00850,38,7,69270.82,4,1,1,6,Promising
CUST_00851,30,10,214643.83000000002,4,3,3,10,Loyal Customers
CUST_00852,134,10,58132.1,1,3,1,5,Potential Loyalists
CUST_00853,19,11,218415.11,4,4,3,11,Loyal Customers
CUST_00854,23,8,104987.31,4,2,2,8,Promising
CUST_00855,33,12,179740.09,4,4,3,11,Loyal Customers
CUST_00856,135,7,160250.83000000002,1,1,3,5,Lost
CUST_00857,15,13,240570.61,5,5,4,14,Champions
CUST_00858,59,14,284044.87,3,5,4,12,Loyal Customers
CUST_00859,112,3,67706.89,2,1,1,4,Lost
CUST_00860,95,5,31057.93,2,1,1,4,Lost
CUST_00861,17,11,274161.64999999997,5,4,4,13,Champions
CUST_00862,6,9,179811.97,5,2,3,10,Loyal Customers
CUST_00863,34,8,77169.95999999999,4,2,1,7,Promising
CUST_00864,275,10,147956.19,1,3,2,6,Potential Loyalists
CUST_00865,19,9,225440.49,4,2,3,9,Promising
CUST_00866,154,6,87110.8,1,1,1,3,Lost
CUST_00867,15,14,498034.41000000003,5,5,5,15,Champions
CUST_00868,26,11,204199.86000000002,4,4,3,11,Loyal Customers
CUST_00869,52,13,477693.66000000003,3,5,5,13,Champions
CUST_00870,290,6,190098.43,1,1,3,5,Lost
CUST_00871,19,12,145209.13,4,4,2,10,Loyal Customers
CUST_00872,29,8,160485.15,4,2,3,9,Promising
CUST_00873,89,8,155570.75,2,2,2,6,Lost
CUST_00874,43,12,404930.2,3,4,5,12,Loyal Customers
CUST_00875,3,12,511117.79000000004,5,4,5,14,Champions
CUST_00876,113,12,561451.8,2,4,5,11,Loyal Customers
CUST_00877,5,10,214205.46,5,3,3,11,Loyal Customers
CUST_00878,117,10,510173.12,2,3,5,10,Loyal Customers
CUST_00879,91,10,167150.13999999998,2,3,3,8,Potential Loyalists
CUST_00880,18,10,100610.56999999999,4,3,2,9,Potential Loyalists
CUST_00881,6,12,170477.7,5,4,3,12,Loyal Customers
CUST_00882,109,6,142811.1,2,1,2,5,Lost
CUST_00883,2,16,299868.35,5,5,4,14,Champions
CUST_00884,22,6,35791.52,4,1,1,6,Promising
CUST_00885,82,9,113109.09,2,2,2,6,Lost
CUST_00886,61,13,295415.27,3,5,4,12,Loyal Customers
CUST_00887,7,13,330785.85,5,5,4,14,Champions
CUST_00888,77,9,193481.25,2,2,3,7,Lost
CUST_00889,74,13,273305.47000000003,2,5,4,11,Loyal Customers
CUST_00890,104,13,121301.27,2,5,2,9,At Risk
CUST_00891,15,11,114941.94,5,4,2,11,Loyal Customers
CUST_00892,43,13,204689.56,3,5,3,11,Loyal Customers
CUST_00893,81,9,85009.43,2,2,1,5,Lost
CUST_00894,43,10,181674.44,3,3,3,9,Potential Loyalists
CUST_00895,69,9,510072.9199999999,2,2,5,9,Lost
CUST_00896,32,14,477553.49,4,5,5,14,Champions
CUST_00897,259,5,115205.73000000001,1,1,2,4,Lost
CUST_00898,99,8,309367.74,2,2,4,8,Lost
CUST_00899,117,8,42698.97,2,2,1,5,Lost
CUST_00900,153,7,104028.54999999999,1,1,2,4,Lost
CUST_00901,1,12,412792.49,5,4,5,14,Champions
CUST_00902,222,8,170356.19999999998,1,2,3,6,Lost
CUST_00903,81,13,156474.11000000002,2,5,2,9,At Risk
CUST_00904,36,12,225535.89,4,4,3,11,Loyal Customers
CUST_00905,28,6,74844.81,4,1,1,6,Promising
CUST_00906,228,4,87045.75,1,1,1,3,Lost
CUST_00907,136,8,236134.8,1,2,4,7,Lost
